Age, Workclass, Education, Years of Education, Marital Status, Occupation, Relationship, Race, Sex, Hours Work per Week, Income
18,4,16,10,5, Handlers-cleaners, Own-child, Other, Male,30,0
41,4,12,9,3, Transport-moving, Wife, White, Female,40,0
37,5,13,14,1, Exec-managerial, Not-in-family, White, Female,70,0
30,4,12,9,5, Other-service, Not-in-family, Black, Male,40,0
26,7,10,13,5, Prof-specialty, Not-in-family, Asian-Pac-Islander, Male,20,0
68,6,11,16,3, Prof-specialty, Husband, White, Male,50,0
31,4,16,10,3, Sales, Husband, White, Male,40,0
48,4,12,9,1, Craft-repair, Not-in-family, White, Male,40,0
26,4,16,10,3, Machine-op-inspct, Husband, Black, Male,40,0
63,4,7,5,3, Transport-moving, Husband, White, Male,40,0
19,4,16,10,5, Machine-op-inspct, Own-child, White, Male,20,0
42,5,12,9,3, Sales, Husband, White, Male,60,0
64,1,8,12,3, Other-service, Husband, Asian-Pac-Islander, Male,40,1
32,4,10,13,5, Transport-moving, Not-in-family, White, Male,40,0
50,4,12,9,3, Craft-repair, Husband, White, Male,47,0
73,4,12,9,3, Farming-fishing, Husband, Asian-Pac-Islander, Male,40,0
32,4,10,13,5, Prof-specialty, Not-in-family, Black, Female,40,0
53,4,16,10,3, Transport-moving, Husband, White, Male,45,1
58,4,10,13,1, Sales, Not-in-family, White, Male,40,0
37,2,16,10,3, Craft-repair, Husband, White, Male,40,1
24,4,16,10,5, Craft-repair, Own-child, White, Male,15,0
53,4,10,13,3, Exec-managerial, Husband, White, Male,50,1
23,4,16,10,5, Exec-managerial, Own-child, Other, Female,40,0
30,4,12,9,3, Exec-managerial, Other-relative, White, Female,40,0
38,4,10,13,5, Other-service, Own-child, White, Female,35,0
28,4,12,9,5, Craft-repair, Not-in-family, White, Male,40,0
19,4,3,8,5, Other-service, Own-child, White, Female,20,0
45,4,12,9,3, Machine-op-inspct, Husband, Black, Male,40,0
26,4,10,13,5, Adm-clerical, Own-child, White, Male,40,0
33,4,7,5,5, Sales, Unmarried, White, Female,40,0
29,4,12,9,5, Farming-fishing, Not-in-family, White, Male,50,0
54,4,13,14,3, Exec-managerial, Wife, White, Female,55,1
23,4,16,10,5, Exec-managerial, Not-in-family, White, Female,50,0
43,5,12,9,3, Sales, Husband, White, Male,55,1
37,4,7,5,5, Priv-house-serv, Not-in-family, White, Female,30,0
31,4,6,4,3, Other-service, Husband, White, Male,40,0
56,5,3,8,3, Exec-managerial, Husband, White, Male,40,0
25,4,2,7,5, Craft-repair, Own-child, White, Male,40,0
17,4,2,7,5, Other-service, Own-child, Black, Female,25,0
37,4,12,9,7, Adm-clerical, Unmarried, White, Female,68,0
60,4,9,11,3, Tech-support, Husband, White, Male,40,0
59,1,10,13,4, Exec-managerial, Not-in-family, White, Female,40,0
59,1,12,9,3, Craft-repair, Husband, White, Male,40,1
46,6,15,15,3, Prof-specialty, Husband, White, Male,40,1
24,4,12,9,5, Craft-repair, Own-child, White, Male,50,0
29,4,12,9,3, Other-service, Wife, White, Female,40,1
33,6,9,11,1, Other-service, Unmarried, White, Female,99,0
23,7,16,10,5, Protective-serv, Not-in-family, White, Male,40,0
20,4,16,10,5, Adm-clerical, Own-child, White, Male,25,0
60,4,12,9,7, Other-service, Not-in-family, White, Female,44,0
44,4,1,6,5, Sales, Unmarried, Other, Female,35,0
18,4,12,9,5, Transport-moving, Own-child, White, Male,25,0
52,1,3,8,5, Other-service, Unmarried, Black, Female,40,0
31,4,12,9,1, Craft-repair, Not-in-family, White, Male,45,0
30,4,10,13,7, Prof-specialty, Unmarried, White, Female,55,1
33,4,12,9,3, Handlers-cleaners, Husband, White, Male,40,0
20,4,16,10,5, Other-service, Not-in-family, White, Female,32,0
33,4,9,11,6, Adm-clerical, Own-child, Black, Female,50,0
25,4,12,9,5, Other-service, Not-in-family, Black, Female,35,0
63,4,12,9,6, Craft-repair, Not-in-family, White, Female,20,0
63,6,16,10,7, Exec-managerial, Not-in-family, White, Male,35,0
43,4,12,9,6, Sales, Not-in-family, White, Female,30,0
58,4,2,7,7, Machine-op-inspct, Not-in-family, White, Female,40,0
35,4,9,11,5, Adm-clerical, Own-child, White, Female,40,1
42,4,16,10,3, Exec-managerial, Husband, White, Male,55,1
20,2,16,10,5, Protective-serv, Own-child, White, Male,25,0
35,4,12,9,1, Craft-repair, Not-in-family, White, Male,40,0
62,4,7,5,3, Exec-managerial, Husband, White, Male,40,0
41,4,12,9,1, Craft-repair, Unmarried, White, Female,50,0
43,6,10,13,3, Prof-specialty, Wife, White, Female,35,0
19,4,3,8,5, Machine-op-inspct, Own-child, White, Male,40,0
46,4,12,9,5, Adm-clerical, Own-child, White, Female,40,0
47,4,10,13,3, Prof-specialty, Husband, White, Male,50,1
36,6,10,13,3, Exec-managerial, Husband, White, Male,40,1
45,4,8,12,5, Adm-clerical, Not-in-family, Black, Female,40,0
48,4,1,6,3, Craft-repair, Husband, White, Male,30,0
29,4,8,12,5, Adm-clerical, Not-in-family, Asian-Pac-Islander, Female,40,0
48,7,10,13,3, Exec-managerial, Husband, White, Male,40,1
36,4,12,9,1, Sales, Unmarried, Black, Female,25,0
58,4,2,7,3, Craft-repair, Husband, White, Male,40,0
43,4,12,9,5, Adm-clerical, Not-in-family, Black, Female,40,0
59,4,10,13,3, Craft-repair, Husband, White, Male,4,0
42,4,10,13,3, Exec-managerial, Husband, White, Male,40,0
33,1,9,11,3, Tech-support, Husband, White, Male,40,1
23,1,16,10,5, Armed-Forces, Other-relative, White, Male,40,0
21,4,16,10,5, Handlers-cleaners, Own-child, White, Male,25,0
48,4,5,3,1, Machine-op-inspct, Unmarried, Other, Female,40,0
32,2,12,9,3, Craft-repair, Husband, White, Male,40,0
31,4,16,10,3, Adm-clerical, Husband, White, Male,50,1
66,2,13,14,7, Prof-specialty, Not-in-family, White, Female,40,0
23,2,10,13,5, Adm-clerical, Not-in-family, White, Male,32,0
52,4,16,10,3, Adm-clerical, Wife, White, Female,35,1
17,4,2,7,5, Handlers-cleaners, Own-child, White, Male,15,0
35,4,16,10,3, Sales, Husband, White, Male,43,1
39,4,11,16,3, Prof-specialty, Husband, White, Male,55,1
24,4,16,10,5, Adm-clerical, Unmarried, White, Female,40,0
45,4,12,9,3, Other-service, Husband, Asian-Pac-Islander, Male,84,1
25,4,12,9,5, Craft-repair, Not-in-family, White, Male,50,0
29,1,10,13,5, Prof-specialty, Not-in-family, Black, Male,40,0
56,4,10,13,3, Adm-clerical, Husband, White, Male,44,1
34,6,12,9,1, Farming-fishing, Not-in-family, White, Male,40,0
64,2,12,9,1, Craft-repair, Not-in-family, White, Male,40,1
27,4,12,9,3, Adm-clerical, Husband, White, Male,39,0
47,4,12,9,1, Machine-op-inspct, Not-in-family, White, Male,40,0
36,4,10,13,3, Tech-support, Husband, White, Male,42,1
44,1,12,9,1, Machine-op-inspct, Not-in-family, White, Male,40,0
31,4,12,9,5, Farming-fishing, Not-in-family, Black, Female,60,0
23,4,12,9,3, Adm-clerical, Other-relative, White, Female,35,0
45,2,16,10,3, Prof-specialty, Husband, White, Male,50,1
31,2,12,9,5, Machine-op-inspct, Own-child, White, Male,64,0
45,4,1,6,3, Craft-repair, Husband, White, Male,60,0
42,4,12,9,5, Adm-clerical, Unmarried, Black, Female,35,0
33,4,8,12,3, Prof-specialty, Husband, White, Male,40,1
33,2,13,14,3, Prof-specialty, Wife, White, Female,40,0
30,6,16,10,3, Adm-clerical, Wife, White, Female,20,1
25,4,16,10,5, Machine-op-inspct, Not-in-family, White, Male,42,0
33,4,13,14,5, Exec-managerial, Not-in-family, White, Female,32,0
70,6,13,14,3, Exec-managerial, Husband, White, Male,8,1
22,4,7,5,5, Transport-moving, Own-child, White, Male,40,0
30,4,10,13,3, Sales, Husband, White, Male,40,1
46,4,8,12,3, Exec-managerial, Husband, White, Male,50,1
43,6,3,8,3, Transport-moving, Husband, White, Male,60,0
37,4,6,4,5, Machine-op-inspct, Own-child, White, Female,25,0
59,5,16,10,3, Exec-managerial, Husband, White, Male,60,1
51,6,12,9,5, Farming-fishing, Unmarried, White, Male,45,0
47,4,10,13,3, Exec-managerial, Husband, Asian-Pac-Islander, Male,65,0
36,4,16,10,3, Exec-managerial, Husband, White, Male,60,0
73,2,5,3,3, Prof-specialty, Husband, White, Male,6,0
32,2,13,14,5, Prof-specialty, Not-in-family, White, Female,40,0
34,4,12,9,3, Sales, Husband, White, Male,50,0
51,2,12,9,3, Transport-moving, Husband, Amer-Indian-Eskimo, Male,40,0
20,4,12,9,5, Machine-op-inspct, Unmarried, White, Female,45,0
57,4,16,10,3, Other-service, Husband, Other, Male,40,0
19,4,16,10,5, Other-service, Own-child, White, Male,20,0
45,4,3,8,3, Sales, Husband, White, Male,40,1
55,4,1,6,3, Craft-repair, Husband, White, Male,40,0
60,4,16,10,3, Craft-repair, Husband, Amer-Indian-Eskimo, Male,40,0
19,4,12,9,5, Farming-fishing, Not-in-family, White, Male,40,0
35,4,12,9,3, Tech-support, Husband, White, Male,40,0
20,4,12,9,5, Machine-op-inspct, Own-child, White, Female,30,0
34,2,10,13,5, Prof-specialty, Other-relative, Black, Male,15,0
26,4,15,15,3, Prof-specialty, Husband, White, Male,40,1
73,1,16,10,7, Tech-support, Not-in-family, White, Female,40,0
27,4,13,14,3, Prof-specialty, Husband, White, Male,55,0
37,6,9,11,5, Farming-fishing, Own-child, White, Male,84,0
73,6,12,9,3, Sales, Husband, White, Male,40,0
46,1,9,11,3, Tech-support, Husband, White, Male,40,1
36,2,12,9,5, Adm-clerical, Not-in-family, White, Male,40,0
54,6,12,9,3, Farming-fishing, Husband, White, Male,60,1
49,4,2,7,3, Other-service, Husband, White, Male,50,0
68,2,12,9,3, Farming-fishing, Husband, White, Male,40,0
34,4,10,13,5, Exec-managerial, Not-in-family, White, Male,50,0
30,4,9,11,5, Prof-specialty, Not-in-family, Black, Male,40,0
28,4,10,13,5, Sales, Unmarried, White, Male,50,0
28,4,2,7,3, Exec-managerial, Husband, White, Male,50,1
25,2,16,10,3, Other-service, Husband, White, Male,40,0
26,4,16,10,5, Machine-op-inspct, Not-in-family, Asian-Pac-Islander, Male,40,0
40,4,16,10,3, Tech-support, Husband, White, Male,55,1
32,2,12,9,1, Adm-clerical, Unmarried, White, Female,40,0
18,4,3,8,5, Priv-house-serv, Not-in-family, White, Female,30,0
36,4,10,13,3, Prof-specialty, Husband, Black, Male,40,0
26,4,10,13,5, Prof-specialty, Own-child, White, Female,40,0
24,4,12,9,5, Prof-specialty, Own-child, White, Female,45,0
90,2,12,9,3, Other-service, Husband, White, Male,40,0
20,4,16,10,5, Adm-clerical, Own-child, White, Female,40,0
27,4,10,13,6, Tech-support, Own-child, White, Male,50,0
58,2,10,13,1, Prof-specialty, Not-in-family, White, Female,50,0
37,4,13,14,3, Exec-managerial, Husband, White, Male,40,1
28,4,12,9,5, Exec-managerial, Not-in-family, White, Male,40,0
36,2,10,13,1, Prof-specialty, Not-in-family, White, Female,60,0
45,2,12,9,3, Craft-repair, Husband, White, Male,40,1
23,4,12,9,5, Sales, Not-in-family, White, Male,48,0
69,2,12,9,3, Exec-managerial, Husband, White, Male,35,0
58,6,12,9,3, Exec-managerial, Husband, White, Male,40,0
22,4,12,9,5, Adm-clerical, Own-child, White, Male,20,0
58,6,10,13,3, Farming-fishing, Husband, White, Male,35,0
53,1,16,10,3, Protective-serv, Husband, White, Male,60,1
44,5,12,9,3, Farming-fishing, Husband, White, Male,60,0
31,4,1,6,5, Other-service, Not-in-family, White, Male,40,0
46,4,10,13,1, Machine-op-inspct, Unmarried, Other, Female,40,0
48,4,12,9,3, Other-service, Husband, White, Male,40,0
46,1,16,10,6, Adm-clerical, Unmarried, White, Female,40,0
43,4,7,5,5, Machine-op-inspct, Unmarried, Black, Female,40,0
43,4,16,10,1, Adm-clerical, Not-in-family, White, Female,40,0
17,5,1,6,5, Sales, Own-child, White, Male,15,0
20,4,16,10,5, Sales, Own-child, White, Male,40,0
22,4,16,10,5, Prof-specialty, Not-in-family, White, Female,35,0
35,4,16,10,1, Other-service, Unmarried, White, Female,40,0
29,4,10,13,5, Tech-support, Not-in-family, White, Male,40,0
25,4,12,9,5, Craft-repair, Not-in-family, White, Male,35,0
54,4,1,6,3, Machine-op-inspct, Husband, White, Male,40,0
23,4,16,10,3, Sales, Own-child, White, Female,16,0
36,4,5,3,6, Priv-house-serv, Unmarried, Other, Female,35,0
26,6,12,9,3, Craft-repair, Husband, White, Male,50,0
25,2,12,9,5, Other-service, Own-child, White, Male,40,0
46,4,7,5,1, Other-service, Unmarried, White, Female,40,0
41,4,16,10,1, Craft-repair, Not-in-family, White, Female,50,0
31,4,12,9,5, Prof-specialty, Own-child, White, Male,40,0
48,1,13,14,3, Prof-specialty, Husband, White, Male,40,1
52,5,13,14,1, Exec-managerial, Not-in-family, Black, Female,50,0
22,1,12,9,5, Handlers-cleaners, Own-child, White, Male,43,0
18,4,12,9,5, Craft-repair, Own-child, White, Male,25,0
46,4,16,10,5, Adm-clerical, Not-in-family, White, Female,40,0
34,2,16,10,5, Protective-serv, Own-child, White, Male,40,0
30,1,12,9,3, Armed-Forces, Other-relative, Amer-Indian-Eskimo, Male,48,0
31,4,2,7,5, Other-service, Not-in-family, White, Male,40,0
21,4,12,9,3, Craft-repair, Husband, White, Male,40,0
41,6,12,9,1, Sales, Not-in-family, White, Male,45,0
45,7,10,13,3, Exec-managerial, Husband, White, Male,60,1
30,7,10,13,5, Adm-clerical, Not-in-family, White, Male,40,0
21,4,7,5,5, Other-service, Unmarried, White, Male,35,0
44,4,16,10,1, Sales, Unmarried, White, Female,46,0
54,4,2,7,1, Craft-repair, Own-child, White, Female,50,1
36,4,12,9,3, Craft-repair, Husband, White, Male,40,1
50,4,10,13,5, Exec-managerial, Not-in-family, White, Male,50,1
26,4,10,13,5, Prof-specialty, Unmarried, Black, Female,35,0
47,2,15,15,3, Prof-specialty, Husband, White, Male,35,0
36,4,12,9,5, Other-service, Own-child, White, Male,37,0
32,6,16,10,3, Sales, Husband, Amer-Indian-Eskimo, Male,60,0
21,4,1,6,5, Other-service, Not-in-family, White, Female,35,0
30,4,12,9,3, Sales, Husband, White, Male,45,0
34,4,12,9,5, Priv-house-serv, Not-in-family, White, Female,40,0
51,4,12,9,4, Craft-repair, Not-in-family, White, Male,45,0
55,6,1,6,3, Transport-moving, Husband, White, Male,50,0
43,4,16,10,3, Adm-clerical, Husband, White, Male,40,0
37,4,12,9,5, Handlers-cleaners, Not-in-family, Amer-Indian-Eskimo, Male,30,0
28,2,16,10,5, Exec-managerial, Own-child, White, Female,40,0
39,4,16,10,3, Prof-specialty, Husband, White, Male,50,0
35,6,12,9,3, Craft-repair, Husband, White, Male,40,0
26,4,12,9,5, Craft-repair, Own-child, White, Male,36,0
68,4,12,9,3, Adm-clerical, Husband, White, Male,40,0
46,4,15,15,1, Prof-specialty, Not-in-family, White, Male,40,1
21,4,12,9,5, Other-service, Own-child, White, Male,37,0
23,4,16,10,5, Sales, Own-child, White, Female,20,0
17,4,1,6,3, Sales, Own-child, White, Female,30,0
23,2,12,9,5, Other-service, Not-in-family, White, Female,40,0
34,4,12,9,7, Adm-clerical, Unmarried, White, Male,15,0
33,4,8,12,5, Prof-specialty, Not-in-family, White, Female,40,0
31,4,8,12,6, Transport-moving, Not-in-family, White, Male,45,0
56,6,12,9,3, Sales, Husband, White, Male,40,0
21,4,12,9,5, Adm-clerical, Own-child, White, Female,40,0
45,4,12,9,1, Adm-clerical, Not-in-family, Asian-Pac-Islander, Female,40,0
41,5,10,13,3, Exec-managerial, Husband, White, Male,40,1
26,4,1,6,1, Handlers-cleaners, Not-in-family, White, Female,30,0
41,4,2,7,7, Other-service, Unmarried, White, Female,40,0
46,5,13,14,3, Exec-managerial, Husband, White, Male,55,1
47,7,12,9,1, Adm-clerical, Unmarried, Asian-Pac-Islander, Female,40,0
43,6,15,15,3, Prof-specialty, Husband, White, Male,60,1
35,4,12,9,3, Sales, Husband, White, Male,45,0
44,6,12,9,1, Sales, Not-in-family, White, Male,50,0
58,5,10,13,3, Exec-managerial, Husband, White, Male,30,1
25,4,8,12,1, Tech-support, Own-child, White, Female,25,0
44,4,9,11,5, Craft-repair, Unmarried, White, Male,40,0
57,4,16,10,5, Craft-repair, Not-in-family, White, Male,42,0
24,4,16,10,3, Handlers-cleaners, Husband, White, Male,40,0
38,4,10,13,5, Adm-clerical, Not-in-family, White, Female,50,0
33,4,6,4,1, Handlers-cleaners, Not-in-family, White, Male,35,0
25,4,16,10,5, Prof-specialty, Own-child, White, Female,40,0
33,4,12,9,3, Machine-op-inspct, Husband, White, Male,84,1
50,2,16,10,3, Protective-serv, Husband, White, Male,52,1
35,4,12,9,3, Sales, Husband, White, Male,50,1
36,4,10,13,1, Adm-clerical, Not-in-family, White, Male,55,1
27,4,16,10,5, Other-service, Own-child, White, Female,40,0
22,4,9,11,5, Craft-repair, Own-child, White, Male,50,0
30,4,12,9,3, Transport-moving, Husband, White, Male,40,0
90,4,13,14,5, Exec-managerial, Own-child, White, Female,40,0
39,4,12,9,6, Other-service, Other-relative, Black, Male,40,0
34,7,10,13,5, Prof-specialty, Not-in-family, White, Male,45,0
39,4,10,13,3, Exec-managerial, Husband, White, Male,60,1
19,4,16,10,5, Other-service, Own-child, White, Female,4,0
19,4,1,6,5, Craft-repair, Not-in-family, White, Male,40,0
29,4,12,9,3, Craft-repair, Husband, White, Male,40,0
66,6,8,12,3, Craft-repair, Husband, White, Male,30,0
38,4,16,10,3, Tech-support, Husband, White, Male,45,0
44,4,5,3,3, Handlers-cleaners, Husband, White, Male,40,0
34,6,6,4,5, Craft-repair, Own-child, White, Male,40,0
35,7,8,12,7, Exec-managerial, Not-in-family, White, Female,40,0
29,2,10,13,5, Prof-specialty, Not-in-family, White, Male,40,0
22,4,12,9,3, Transport-moving, Husband, Black, Male,40,0
73,4,9,11,7, Prof-specialty, Not-in-family, White, Male,60,1
35,2,16,10,3, Exec-managerial, Husband, White, Male,40,0
41,4,12,9,5, Handlers-cleaners, Not-in-family, White, Male,40,0
27,6,16,10,3, Other-service, Wife, White, Female,50,0
25,4,12,9,5, Adm-clerical, Not-in-family, White, Male,50,0
47,4,10,13,1, Handlers-cleaners, Not-in-family, White, Male,51,1
36,4,10,13,3, Sales, Wife, White, Female,35,1
36,4,4,2,7, Other-service, Other-relative, White, Female,20,0
25,2,12,9,1, Tech-support, Unmarried, White, Female,40,0
37,4,2,7,1, Transport-moving, Not-in-family, White, Male,65,0
26,2,10,13,5, Tech-support, Own-child, White, Male,40,0
53,4,16,10,3, Exec-managerial, Husband, White, Male,40,0
36,2,13,14,3, Prof-specialty, Wife, White, Female,40,0
30,4,10,13,5, Tech-support, Not-in-family, White, Female,45,1
53,2,16,10,1, Other-service, Not-in-family, White, Female,40,0
37,6,12,9,3, Craft-repair, Husband, White, Male,45,0
41,7,12,9,1, Craft-repair, Unmarried, White, Male,40,0
53,4,10,13,3, Handlers-cleaners, Husband, White, Male,55,0
23,4,16,10,5, Other-service, Own-child, White, Male,32,0
28,4,12,9,3, Farming-fishing, Husband, White, Male,50,0
53,2,1,6,3, Other-service, Husband, White, Male,40,0
32,4,12,9,3, Transport-moving, Husband, White, Male,20,1
33,4,10,13,5, Adm-clerical, Not-in-family, White, Female,50,0
27,4,12,9,5, Sales, Other-relative, Black, Female,32,0
52,4,9,11,3, Craft-repair, Husband, White, Male,40,1
31,4,16,10,3, Adm-clerical, Husband, White, Male,55,0
27,4,8,12,5, Exec-managerial, Not-in-family, White, Female,40,1
44,4,12,9,3, Handlers-cleaners, Wife, White, Female,30,0
37,6,13,14,3, Prof-specialty, Husband, White, Male,40,0
39,4,12,9,3, Craft-repair, Husband, White, Male,60,0
18,4,3,8,5, Sales, Own-child, Black, Female,20,0
42,4,12,9,3, Handlers-cleaners, Husband, White, Male,40,1
49,4,10,13,3, Craft-repair, Husband, White, Male,40,1
35,4,12,9,1, Handlers-cleaners, Unmarried, Black, Female,36,0
43,4,12,9,3, Transport-moving, Husband, Asian-Pac-Islander, Male,99,0
43,4,15,15,3, Prof-specialty, Husband, White, Male,60,1
31,4,16,10,3, Craft-repair, Husband, White, Male,40,1
27,4,10,13,5, Other-service, Not-in-family, White, Male,40,0
46,1,16,10,1, Adm-clerical, Not-in-family, White, Female,40,0
54,4,12,9,3, Sales, Husband, White, Male,44,0
37,4,16,10,3, Adm-clerical, Husband, Black, Male,40,1
53,2,16,10,3, Protective-serv, Husband, White, Male,40,1
26,4,16,10,5, Adm-clerical, Not-in-family, Asian-Pac-Islander, Male,20,0
59,5,15,15,3, Prof-specialty, Husband, White, Male,55,1
36,1,16,10,6, Adm-clerical, Not-in-family, Black, Male,40,0
32,4,12,9,3, Machine-op-inspct, Husband, White, Male,40,1
53,2,13,14,3, Prof-specialty, Husband, White, Male,40,1
26,4,12,9,5, Adm-clerical, Own-child, Black, Female,40,0
35,4,12,9,2, Other-service, Wife, White, Female,40,1
48,4,12,9,1, Exec-managerial, Unmarried, Asian-Pac-Islander, Female,40,0
30,2,16,10,6, Handlers-cleaners, Not-in-family, Black, Male,40,0
38,4,3,8,3, Craft-repair, Husband, White, Male,40,1
